"Id","Y1","Y2","Y3","Y4","Y5","T1","T2","T3","T4","T5","X1","","","","","","gr"
30,1,0.983342837985671,0.78101090070791,0.499802262900354,0.740721602403906,1,2,3,4,5,0.27,-0.97,-3,-2.45,-2.32,-0.89,2
31,0.88036669655908,0.569513378733347,0.501629918585707,0.0471148195030434,0.00457230591671824,1,2,3,4,5,0.97,-2.51,2.51,-1.37,2.63,-1.18,2
32,0.284518612168477,0.384494667769892,0.974386764366804,0.946292630869539,0.580067450243993,1,2,3,4,5,0.7,1.67,1.2,0.64,-0.39,-1.94,1
33,0.929571951746017,0.971642724910299,0.462881045555254,0.258516965399788,0.195317362917943,1,2,3,4,5,0.98,0.8,1.36,0.04,0.2,-2.72,2
34,0.100088675481803,0.14138578956065,0.568694819795999,0.659637957888213,0.591402749318056,1,2,3,4,5,0.13,-2.46,-1.08,-0.96,-1.82,-0.24,1
35,0.999971841145607,0.664628655732531,0.384172085098633,0.337316646714188,0.0042408608296881,1,2,3,4,5,0.83,0.6,0.86,-1.49,-2.5,0.05,2
36,0.997234941255796,0.93963123916169,0.749750319703881,0.640224661778001,0.750893149840243,1,2,3,4,5,0.84,-1.38,-1.16,-0.03,-0.08,2.23,2
37,0.999999998305754,0.65863018837856,0.968688066578006,0.715474363266369,0.579257178690592,1,2,3,4,5,0.84,-0.81,-2.07,-2.46,-1.23,-2.96,2
38,0.99735665675735,0.802381316171793,0.836898466323196,0.371935185508556,0.0747760091668193,1,2,3,4,5,0.03,1.05,0.87,-0.18,-2.71,1.15,2
39,0.995615684706611,0.971271657565904,0.328988154275655,0.189414817023757,0.0747726338295655,1,2,3,4,5,0.67,2.24,1.54,-1.48,0.36,-0.72,2
40,0.754556064822948,0.235333736267868,0.535053782367176,0.101050432682227,0.000644339893459257,1,2,3,4,5,0.34,2.86,2.66,-0.26,-2.07,1.78,2
41,0.999970799061714,0.729943461249437,0.884614752641761,0.811855168755763,0.622467221128981,1,2,3,4,5,0.48,2.87,-2.5,-1.3,1.1,-0.44,2
42,0.526186520314339,0.951070957497014,0.264831876544591,0.0762645443593672,0.271165662734493,1,2,3,4,5,0.88,2.96,1.3,2.59,-1.61,1.92,2
43,0.113188769258025,0.71514416382615,0.844248351205768,0.814783684636058,0.870870561284217,1,2,3,4,5,0.14,2.82,1.74,1.56,-1.76,-1.87,1
44,0.869842039953895,0.891313374355583,0.689419015045062,0.591622873751167,0.209033411450276,1,2,3,4,5,0.39,-2.41,-0.6,-1.64,-0.34,2.81,2
45,0.8776016617468,0.517941289414028,0.815710468923081,0.398492284505799,0.18468575741614,1,2,3,4,5,0.91,-1.65,0.25,-1.55,0.6,2.39,2
46,0.992214829826951,0.999999999840233,0.816330254631135,0.940530721662737,0.424823395730468,1,2,3,4,5,0.7,0.08,-2.52,1.88,-2.46,-0.9,2
47,0.937997920336569,0.880014129964114,0.383737613544031,0.384360933517642,0.000133471274174443,1,2,3,4,5,0.84,-2.71,2.06,-0.09,-0.01,-0.57,2
48,0.99999506531913,0.929360166141899,0.387062975198874,0.667031336527049,0.0516025289349954,1,2,3,4,5,0.74,-1.64,-0.64,-0.95,-1.16,-2.48,2
49,0.999999993756643,0.999993393937664,0.99980244881692,0.411003260925852,0.361249704781498,1,2,3,4,5,0.3,-1.67,-2.82,0.02,2.19,-2.12,2
50,0.999189504183092,0.775645211718735,0.803203329839302,0.69594472340424,0.267222806392591,1,2,3,4,5,0.2,1.02,-1.43,2.97,1.68,-1.87,2
51,0.000311920326358031,0.145982015868144,0.601823675955545,0.539948503121275,0.044855714084915,1,2,3,4,5,0.69,-2.31,-2.9,-0.79,-0.09,2.43,1
52,0.0420445375714109,0.201943797764052,0.366836077837323,0.959239269296387,0.59014003699717,1,2,3,4,5,0.22,-2.99,-0.64,2.93,0.57,-0.24,1
53,0.999999996844232,0.948236823102171,0.549531457100077,0.588159432213572,0.444897278179791,1,2,3,4,5,0.5,0.53,-1.49,-0.87,2.73,-1.9,2
54,0.999995282613012,0.999222752707625,0.993884952485308,0.997053169922655,0.454270503157858,1,2,3,4,5,0.67,1.48,-2.24,-1.82,1.35,1.92,2
55,0.999962898158821,0.989068856773749,0.681661897424687,0.367790415183137,0.608974118816058,1,2,3,4,5,0.81,-1.78,-2.45,0.98,2.25,0.32,2
56,0.910885108038915,0.920145836969849,0.402414824895656,0.369581695617441,0.388191863729939,1,2,3,4,5,0.3,-0.84,1.37,1.97,-1.17,1.32,2
57,0.998117152786179,0.999495532309747,0.706777119569274,0.905870377663259,0.444318024215054,1,2,3,4,5,0.88,-2.63,-1.81,1.66,-2.92,2.95,2
58,0.983428449417511,0.999523865492291,0.853436251574299,0.38623842878772,0.264139091351957,1,2,3,4,5,0.69,-2.94,-0.55,0.12,0.57,-1.45,2
59,3.11062219946455e-07,0.385224546281405,0.0821961062885892,0.825201457607242,0.323303628919651,1,2,3,4,5,0.85,-2.29,-1.59,0.61,-0.32,1.35,1
60,0.984747835403651,0.512139685156256,0.167799953427355,0.456295388684855,0.00769208051989497,1,2,3,4,5,0.81,1.23,1.91,2.32,-1.24,-0.68,2
61,0.29284081820683,0.238180108062037,0.914751708849071,0.966569614008404,0.71701071298775,1,2,3,4,5,0.49,2.98,0.73,-1.01,2.17,-0.49,1
62,0.446855264408395,0.491981126674963,0.875628577953951,0.892670800073609,0.911614137507287,1,2,3,4,5,0.99,-2.34,2.12,-2.4,1.67,0.96,1
63,0.998897027414234,0.789939227149279,0.269330812340484,0.0850992105172594,0.253088412860525,1,2,3,4,5,0.27,0.03,1.66,0.04,-1.24,1.28,2
64,2.22044604925031e-16,0.00812544477105216,0.851241702748594,0.672347187644506,0.136888516764369,1,2,3,4,5,0.05,-2.61,-2.16,-2.13,-1.69,-1.43,1
65,0.990163436404646,0.837823317804286,0.442198525173546,0.337838483580574,0.124823962384207,1,2,3,4,5,0.11,-2.24,-0.1,1.5,-2.22,-1.41,2
66,0.390595870995683,0.769867077973655,0.995702536984604,0.719110987441822,0.884345551524722,1,2,3,4,5,0.3,-1.38,1.99,2.53,0.83,2.13,1
67,0.738532611213502,0.678280811778978,0.23219552816584,0.0504930809167822,0.0662031957294984,1,2,3,4,5,0.86,2.74,2.91,1.08,-1.78,-2.29,2
68,0.400867559660296,0.979376931962694,0.861487348449379,0.779955808575745,0.932553022341707,1,2,3,4,5,0.28,-2.37,1.43,-0.65,-1.56,2.29,1
69,0.972458467404928,0.798912713479274,0.539814107236301,0.148853452242451,0.16925463888537,1,2,3,4,5,0.66,2.11,1.7,-1.7,-2.36,-1.28,2
70,0.00327732564845583,0.512748058942073,0.489774107931011,0.736398653095657,0.343140856849427,1,2,3,4,5,0.28,2.82,1.62,1.76,0.16,1.65,1
71,0.997284577079509,0.765357495359351,0.927555883684916,0.274450359827505,0.592288555313557,1,2,3,4,5,0.85,0.57,0.1,0.28,-2.54,2.68,2
72,0.999994495548537,0.981049769928032,0.891174761279936,0.587941616213285,0.265579759532852,1,2,3,4,5,0.18,2.79,-1.76,1.51,-1.19,-0.49,2
73,0.991023823125002,0.166642181948452,0.358007844003912,0.109302966156178,0.558534978607921,1,2,3,4,5,0.31,1.39,0.75,-2.44,-1.49,-2.17,2
74,0.00258732531996172,0.311639844841718,0.967527860941204,0.271499043290696,0.474233372230714,1,2,3,4,5,0.51,0.59,0.02,0.59,2.58,1.79,1
75,0.997310365099388,0.783282889143699,0.732963113338791,0.667731640372663,0.365472547411361,1,2,3,4,5,0.31,-2.85,0.55,2.69,-2.19,-2,2
76,0.00373155846273863,0.354054124300356,0.547056489842626,0.686558175165334,0.643962764508916,1,2,3,4,5,0.41,2.77,-0.13,2,2.75,-0.89,1
77,0.241108815995354,0.478064673625504,0.890607527940316,0.970889028133882,0.789448206628807,1,2,3,4,5,0.27,-0.99,1.98,-2.52,-0.33,-2.35,1
78,0.979085543812203,0.633379606953528,0.345811482045518,0.215789604861963,0.014795717629012,1,2,3,4,5,0.91,-1.75,1.52,2.85,-0.43,-0.66,2
79,0.796376604890435,0.887507432847568,0.483923900328229,0.216531460835239,0.0372286630095558,1,2,3,4,5,0.14,0.36,0.63,2.01,2.63,-0.84,2
80,0.988545835129957,0.896535881815342,0.982680843971448,0.301905497885613,0.32287754233943,1,2,3,4,5,0.74,-2.91,-0.64,2.48,0.29,-1.78,2
81,0.0156196753683104,0.112852708367284,0.851727868513135,0.888074972297903,0.450091416234034,1,2,3,4,5,0.58,1.08,-1.05,-2.51,-0.87,1.55,1
82,0.949124185161,0.992442629725539,0.899513480570219,0.824175646499716,0.232323837927413,1,2,3,4,5,0.14,1.17,-0.78,1.37,0.92,-0.55,2
83,0.958051826254273,0.794665763470872,0.959055606440522,0.104867648673557,0.152186257077795,1,2,3,4,5,0.04,-0.61,1.54,0.12,1.24,-1.45,2
84,0.10042246656349,0.667037477436852,0.61907599303871,0.918689169830631,0.697740127943637,1,2,3,4,5,0.09,-0.64,1.63,-1.36,-1.43,-0.34,1
85,0.999998456016624,0.837232283617605,0.796720156973105,0.918090085714214,0.665815268770261,1,2,3,4,5,0.53,0.57,-0.65,-2.31,1.23,2.47,2
86,0.653377169776399,0.700450368332759,0.111538327132364,0.150762017073328,0.0506377308320279,1,2,3,4,5,0.91,0.13,1.72,0.43,0.66,2.37,2
87,0.897060971331655,0.981847365344238,0.93101143200043,0.738504558801852,0.557344548797958,1,2,3,4,5,0.54,1.17,0.19,1.45,0.23,-0.21,2
88,1.11888507476122e-09,9.08120950821827e-07,0.575810449485799,0.308046969715159,0.0494805936453204,1,2,3,4,5,0.08,2.19,-2.33,2.87,2.01,0.8,1
89,0.619189358763432,0.53077671269803,0.22713770446097,0.109140586396528,0.0146378309173828,1,2,3,4,5,0.65,-0.87,1.31,2.61,-2.5,2.51,2
90,0.974098181024223,0.865765782336381,0.778177114415497,0.0042412831332843,0.111563231973962,1,2,3,4,5,0.33,-2.8,1.41,-1.22,0.49,1.21,2
91,0.991756866861366,0.91377280794951,0.589058054446523,0.299457534204161,0.124853958836284,1,2,3,4,5,0.24,1.39,0.33,-0.96,1.99,-0.1,2
92,0.859368171805473,0.819029040774431,0.286386376355417,0.185606145741886,0.0603697545161417,1,2,3,4,5,0.72,1.39,2.08,-1.15,0.55,1.03,2
93,0.00322826231655161,0.275783279411784,0.309616991853825,0.811659844046998,0.126631663968317,1,2,3,4,5,0.87,-2.79,-2.25,2.99,-1.48,-2.31,1
94,0.709643821370619,0.660021276620891,0.329626163350495,0.00717731914718723,0.00158078120742476,1,2,3,4,5,0.33,0.65,2.81,-2.01,2.36,-1.88,2
95,0.7930304688541,0.832290815838398,0.444957578983259,0.242451031980686,0.152252345532017,1,2,3,4,5,0.29,-2.49,1.03,2.9,1.17,2.44,2
96,0.999999999999913,0.999838272007239,0.999882180501412,0.737687870894766,0.65068099326922,1,2,3,4,5,0.34,-0.48,-2.65,-2.63,-2.63,0.19,2
97,2.89360460278595e-05,0.0643753952457848,0.27474665363457,0.554902384353378,0.0396346492738678,1,2,3,4,5,0.34,-0.21,-1.98,0.14,-0.65,1.33,1
98,0.946009062864677,0.997097962399187,0.864181532526462,0.173255789832257,0.197880073827632,1,2,3,4,5,0.25,-1.85,-0.06,1.88,-0.11,2.78,2
99,0.496255681473274,0.88717076763862,0.669001106980251,0.0207870391791541,0.231803318869338,1,2,3,4,5,0.54,2.52,2.35,0.54,1.02,-0.08,2
100,0.112538690486826,0.759190233401624,0.993514167769381,0.999012120552645,0.999582418330372,1,2,3,4,5,0.7,1.62,2.4,2.56,1.51,1.37,1
101,0.831640051958818,0.362253521149555,0.169933503294543,0.378472238739305,0.283013359806038,1,2,3,4,5,0.77,-0.07,2.3,1.2,-1.02,1,2
102,0.00018659409086131,0.194470489183202,0.156947093467282,0.328697069799902,0.188090683724911,1,2,3,4,5,0.17,0.48,-2.72,0.77,-0.26,-0.27,1
103,0.887148628720838,0.958292604200182,0.619233621693608,0.37714658308152,0.598072564962073,1,2,3,4,5,0.46,2.99,-0.44,-1.14,2.41,-1.11,2
104,0.999962564991468,0.996348117822019,0.934292568762219,0.788226201381757,0.852232200336462,1,2,3,4,5,0.27,-2.86,-2.71,2.58,-0.29,-0.72,2
105,0.965929337654708,0.839309355974807,0.98903978147181,0.968230513752618,0.524196850355732,1,2,3,4,5,0.97,0.1,-2.43,-1.5,1.19,2.1,2
106,0.0018899015126421,0.532733392715208,0.533806844741701,0.930423519352919,0.69252819061467,1,2,3,4,5,0.23,-1.23,-0.15,1.31,1.62,2.57,1
107,0.986462283787174,0.947975104631442,0.735176928748291,0.693638782300184,0.584347584905174,1,2,3,4,5,0.15,-1.02,-1.41,-1.46,2.96,-2.92,2
108,4.92469075635077e-06,0.294774211413998,0.858846640648666,0.810517523561217,0.618247304951455,1,2,3,4,5,0.23,-1.97,-0.14,-2.96,2.47,0.3,1
109,0.841803443076585,0.75880493157436,0.448236194364406,0.673225921253415,0.0368001977027371,1,2,3,4,5,0.56,-1.85,1.31,0.98,0.12,-0.03,2
110,2.98122459178791e-08,0.48417306644104,0.669579290085372,0.970993603122611,0.437759903872901,1,2,3,4,5,0.16,2.13,-0.49,2.91,-2.57,-1.46,1
111,0.00140108126527569,0.568026860917971,0.437458824823167,0.787532762786718,0.732052186190716,1,2,3,4,5,0.99,-0.46,0.17,1.02,1.06,0.37,1
112,0.999999999994,0.841567435378656,0.984063498730239,0.391924750253623,0.291401899471624,1,2,3,4,5,0.9,-0.51,-1.04,-2.28,-0.19,-0.75,2
113,0.252292083577831,0.20107277089854,0.758964018995586,0.768601892899423,0.711276937538828,1,2,3,4,5,0.96,0.92,0.51,-2.91,0.69,-0.15,1
114,0.944889743870777,0.659047290911561,0.106883123589567,0.0998609120510741,0.130267299457632,1,2,3,4,5,0.42,-0.93,1.43,-0.4,-0.26,0.72,2
115,0.945710485459794,0.960584517448103,0.973190981499059,0.354772383388034,0.277573853437416,1,2,3,4,5,0.41,-0.54,-0.83,2.25,-1.69,2.43,2
116,0.995876228209513,0.999565984841739,0.388442813743248,0.2125256638188,0.310173454856312,1,2,3,4,5,0.82,-2.51,0.78,0.91,-2.07,-1.68,2
117,0.858585132070315,0.664613288848304,0.359357488317481,0.141368740970642,0.00179634868729481,1,2,3,4,5,0.83,0.76,2.96,-1.7,-2.38,1.56,2
118,1,0.994586407003136,0.823403648666637,0.906657824313413,0.348830332865758,1,2,3,4,5,0.27,1.65,-2.06,2.93,-0.19,-1.15,2
119,0.178249580725629,0.581956740229571,0.797027690240178,0.982067238858224,0.923883153667773,1,2,3,4,5,0.2,0.75,2.13,1.37,-1.63,-0.04,1
120,0.124994287985911,0.941816234978555,0.695853989094466,0.966910452602613,0.754550226986355,1,2,3,4,5,0.82,1.14,2.8,0.75,2.42,-0.49,1
121,0.0551057157795193,0.10533606925679,0.786989044537195,0.781708649661283,0.148090538331167,1,2,3,4,5,0.89,-1.54,-0.57,-1.37,2.32,2.99,1
122,0.994317909297973,0.935196198699878,0.968774740698153,0.344400400727097,0.164413389683273,1,2,3,4,5,0.17,-1.2,-0.65,-2.28,-2.04,0.57,2
123,0.995181169289939,0.992505815018348,0.258315612531975,0.635437437096949,0.455999710435216,1,2,3,4,5,0.21,2.54,0.23,2.33,2.25,1.02,2
124,0.776736574763042,0.573933560885335,0.723064734915911,0.0527549259406412,0.0748043382650838,1,2,3,4,5,0.47,-2.44,1.97,-1.33,2.03,-1.31,2
125,0.993883204193133,0.998307517532878,0.848503704171092,0.690823483844654,0.134913928655362,1,2,3,4,5,0.49,0.37,-1.23,-0.22,-2.37,-2.5,2
126,0.999777133864363,0.819129450512504,0.378730462096465,0.409001679073207,0.246552930436136,1,2,3,4,5,0.77,-0.64,0.45,2.62,-2.94,2.28,2
127,0.987652204230905,0.603204009279419,0.221674553744081,0.567424743134478,0.514667329406942,1,2,3,4,5,0.08,0.95,1.93,-1.8,-2.04,2.56,2
128,0.947011231199047,0.254931641512475,0.689500093261224,0.516722683008323,0.115368134432322,1,2,3,4,5,0.21,2.23,1.72,-0.68,1.5,-0.46,2
129,0.868301547408503,0.990819208258613,0.237136873329175,0.598824924569109,0.151894742464961,1,2,3,4,5,0.06,-0.77,-0.1,2.1,0.89,-0.1,2
130,0.999995262611088,0.984592086545973,0.674816428867773,0.983662069742094,0.373366531997923,1,2,3,4,5,0.14,-2.15,-2.06,-1.22,-2.41,-2.57,2
131,0.839078349846214,0.533326442017804,0.656294974628504,0.077816695095524,0.289846906589474,1,2,3,4,5,0.64,-0.59,1.32,0.33,2.15,1.86,2
132,4.61873518660891e-05,0.292138244069506,0.341215762955044,0.820271910119745,0.33491559847322,1,2,3,4,5,0.35,2.45,-0.89,0.97,-0.5,-1.17,1
133,0.999506064862659,0.997066398184778,0.856686341749334,0.12194055634695,0.151272479143737,1,2,3,4,5,0.42,0.44,0.36,1.81,-2.71,-0.43,2
134,0.935733674377826,0.519038357478077,0.403782854658642,0.024358770800124,0.012527163055069,1,2,3,4,5,0.65,2.4,2.96,-0.11,1.66,2.53,2
135,0.0170537554096873,0.427148698589858,0.939196306437745,0.9425860867084,0.625482941052971,1,2,3,4,5,0.07,0.46,1.4,-2.76,1.63,0.23,1
136,0.989193216352915,0.999499576844468,0.76575043071992,0.137843935691554,0.0942220527836958,1,2,3,4,5,0.88,1.3,-1.19,1.77,-0.06,2.31,2
137,7.22917017809839e-05,0.4619279781838,0.576974865893792,0.482750252913128,0.362335253171379,1,2,3,4,5,0.74,0.83,0.37,1.5,2.77,-0.69,1
138,0.970977747113785,0.78687959968354,0.483479997827817,0.614849207693357,0.0278974670250422,1,2,3,4,5,0.8,0.72,0.98,2.92,-0.78,-2.7,2
139,0.779813114173175,0.402264457782627,0.347808229292928,0.281463341457629,0.060190289551388,1,2,3,4,5,0.58,-2.69,2.42,1.6,-0.9,-2.32,2
140,0.999999562808285,0.965505639603218,0.816835552457276,0.887408011839749,0.162228006537591,1,2,3,4,5,0.14,0.67,-1.89,-0.52,-0.59,-0.69,2
141,0.0247715286003965,0.899566716926895,0.996001166443506,0.92106520003762,0.86836747790294,1,2,3,4,5,0.07,1.76,1.77,1.33,-1.58,-1.11,1
142,0.864607738023652,0.93166260805965,0.904631203707868,0.371496798369696,0.0376622633215101,1,2,3,4,5,0.51,1.95,0.77,-0.07,0.73,2.96,2
143,0.183844280223214,0.629730005220892,0.497773443220246,0.981187103325413,0.560072730222656,1,2,3,4,5,0.6,-0.93,1.55,-1.21,2.94,2.1,1
144,0.00927773627338802,0.676562932251021,0.815753817489213,0.452500976925603,0.625915725687838,1,2,3,4,5,0.81,-0.16,-0.02,-1.19,1.35,1.3,1
145,0.997600719398155,0.997933281798472,0.467261028795989,0.124139793922027,0.289620101366453,1,2,3,4,5,0.02,1.69,-0.72,-1.17,2.99,-2.01,2
146,0.0157167668579111,0.348751903605929,0.652891883074414,0.982247980131083,0.882058460187168,1,2,3,4,5,0.91,1.81,2.38,1.63,0.39,-1.36,1
147,9.8222689672974e-09,0.248576399845584,0.189830650045544,0.376437600008018,0.46558363523713,1,2,3,4,5,0.61,-1.52,-2.33,-1.76,-2.01,-1.89,1
148,0.520966061622961,0.210618663724833,0.159304483197949,0.106613804207562,0.153433803706339,1,2,3,4,5,0.86,2.1,2.94,-1.62,0.55,1.95,2
149,0.581767815684871,0.862151637495569,0.192563828834252,0.304344232109289,0.00222173368498777,1,2,3,4,5,0.96,-2.56,2.66,0.01,1.54,-2.52,2
150,0.10738674883737,0.18623312110139,0.546987625467932,0.31035458008439,0.00235021695360195,1,2,3,4,5,0.76,1.43,-2.7,-0.22,1.16,-2.57,1
151,0.922373492986003,0.546006774360471,0.280187797705148,0.163966137689766,0.00880857374756011,1,2,3,4,5,0.94,-1.83,2.82,-0.16,2.39,2.8,2
152,0.0391553075204435,0.590474183611537,0.837413213991363,0.770110251944374,0.898395650735495,1,2,3,4,5,0.94,-1.65,1.21,0.46,-0.16,-0.61,1
153,0.998620658032043,0.746486763536403,0.630364269547268,0.0527781548385442,0.170961395222069,1,2,3,4,5,0.87,-1.54,-0.16,-1.39,1.64,-1.61,2
154,0.224612457633615,0.283857756010266,0.941303686714174,0.816779016960098,0.659843210392721,1,2,3,4,5,0.9,-0.81,0.82,-2.11,2.91,-1.09,1
155,0.988325808003536,0.821628745004779,0.810195154659558,0.688109011184321,0.697541591107185,1,2,3,4,5,0.23,-1.04,-1.35,-2.64,2.49,-2.6,2
156,1.391161627274e-06,0.0876033723209239,0.447055315746388,0.609505473354373,0.564988810503205,1,2,3,4,5,0.35,0.51,-2.52,2.1,2.64,1.25,1
157,5.74164513174154e-05,0.0340915565811238,0.836069211126703,0.316138281333942,0.475035050481798,1,2,3,4,5,0.69,-2.73,-1.05,1.78,-0.74,-0.44,1
158,0.0101713190335731,0.08278467487662,0.625731620104711,0.454792105142092,0.439834687830531,1,2,3,4,5,1,-0.9,-1.92,0.13,-1.27,-0.92,1
159,0.974468036539984,0.945976955375212,0.848519387972779,0.609006227696414,0.396653165510825,1,2,3,4,5,0.06,2.41,-1.62,2.57,-2.01,1.23,2
160,2.82428441861423e-05,0.35829221610137,0.438434217063714,0.851840805070065,0.243360668603667,1,2,3,4,5,0.83,-1.89,0.7,1.91,0.71,-1.15,1
161,0.0104643182921255,0.0455212687907992,0.517952217569886,0.625730025402406,0.10256181523142,1,2,3,4,5,0.98,2.27,-0.31,1.25,0.25,-0.27,1
162,0.0507915964311305,0.235880249532573,0.907404914088074,0.569994052157899,0.743633257790593,1,2,3,4,5,0.14,-0.69,1.91,2.53,-0.58,-1.77,1
163,0.999999996694163,0.976517720757503,0.800891357684201,0.803863891971667,0.433503820129575,1,2,3,4,5,0.1,-2.31,-1.56,1.92,-1.51,-0.3,2
164,0.998230000409498,0.987242813750794,0.980722215139441,0.658904507589767,0.0192706775445893,1,2,3,4,5,0.84,-1.04,-0.16,-2.57,1.47,2.19,2
165,0.00391792631908869,0.268428139188108,0.865566489093644,0.601524888239545,0.321093614192876,1,2,3,4,5,0.19,-0.6,-0.82,1.44,-1.61,-1.79,1
166,0.024143650149186,0.281719485394967,0.53955577367521,0.511144241501158,0.39093472710433,1,2,3,4,5,0.22,0.83,-0.75,2.03,1.44,-1.95,1
167,0.999999679904713,0.996201474166617,0.976795638192902,0.908513226261697,0.76226471633721,1,2,3,4,5,0.13,2.94,-2.6,1.76,-1.35,2.6,2
168,0.999999995948471,0.999917521557569,0.999580162100184,0.983549913590081,0.678075063634595,1,2,3,4,5,0.2,-0.04,-2.88,-1.13,-2.61,-2.61,2
169,0.99999906768989,0.858269617545166,0.932019483443307,0.422239233634168,0.758417429982106,1,2,3,4,5,0.66,-1.01,-1.12,1.13,1.09,2.81,2
170,0.999984056565488,0.876898527856054,0.698276873242362,0.859356946801047,0.165189406191766,1,2,3,4,5,0.56,2.47,-1.57,0.39,-1.76,2.74,2
171,0.98333588405886,0.917970219601645,0.900011471375262,0.164386910561025,0.0384558409265234,1,2,3,4,5,0.91,1.71,0.1,-1.52,-2.83,2.61,2
