"Id","Y1","Y2","Y3","Y4","Y5","Y6","T1","T2","T3","T4","T5","T6","X1","","","","","","","gr"
45,0.0358874737805671,0.560003607862104,0.858185029985347,0.688141913814746,0.622669281214843,0.226129523432448,1,2,3,4,5,6,0.96,1.56,2.92,-0.82,0.35,4.09,-0.07,1
46,0.885934388617818,0.951433294533681,0.75638992670044,0.893815144608172,0.82710374314626,0.247046355920293,1,2,3,4,5,6,0.57,0.4,-1.67,-3.74,-2.63,-2.93,3.09,2
47,0.898375021077751,0.720254040703727,0.626568341975529,0.280833054546662,0.34734546630504,0.00124987234403217,1,2,3,4,5,6,0.3,-3.5,1.52,0.67,-3.52,2.91,-3.76,2
48,0.0221295048894206,0.513200162634989,0.893184079416988,0.761759011731717,0.697333597530044,0.0721648179984151,1,2,3,4,5,6,0.02,-4.89,-0.32,4.78,-3.16,-2.15,1.96,1
49,0.00193564684590641,0.0487652974804926,0.701025941604188,0.783896058916254,0.412035340036022,0.213499693582406,1,2,3,4,5,6,0.8,-2.64,-3.66,1.4,-0.05,-0.71,-0.73,1
50,0.0167068599523585,0.339508290942171,0.525231449724306,0.559087185452116,0.659388766562523,0.115675067114188,1,2,3,4,5,6,0.56,4.66,4.85,4.16,1.58,1.44,-0.44,1
51,0.000101221072602275,0.239637602231108,0.816449211276928,0.693728310790989,0.575956376340939,0.0222450075515271,1,2,3,4,5,6,0.42,-1.92,0.52,0.89,2.88,2.86,-0.84,1
52,0.969596524998865,0.967789916710109,0.623986180801815,0.614671090937031,0.144279063283902,0.0726398559560814,1,2,3,4,5,6,0.09,2.58,-1.52,-0.71,4.92,1.66,0.63,2
53,0.0788964033175644,0.148748315300709,0.663104830819012,0.702133538784854,0.18979846909772,0.0999244823929879,1,2,3,4,5,6,0.56,2.74,-1.5,-0.96,0.81,-3.85,1.22,1
54,0.00184227245718777,0.145329043370982,0.261151946496457,0.276927674223788,0.480469061172738,0.132481635545583,1,2,3,4,5,6,0.46,2.45,-1.56,1.13,-1.64,-4.96,4.86,1
55,0.976996722059811,0.972734365053969,0.873107424571574,0.630718884076999,0.094105680996607,0.000180230840432056,1,2,3,4,5,6,0.9,2.64,0.68,1.01,0.6,-1.09,4.87,2
56,0.999992276496659,0.982635156002667,0.999871567003183,0.585413079853956,0.4860446868992,0.051956013525817,1,2,3,4,5,6,0.94,0.76,-3.46,-0.3,-4.93,-3.89,-3.31,2
57,0.754092931134242,0.352981804888535,0.306019394861835,0.145360122270298,0.131164128485059,0.00189110860074449,1,2,3,4,5,6,0.13,-0.42,3.19,-3.08,-2.5,-2.46,-1.6,2
58,0.979360364223992,0.998694239194735,0.359466417282394,0.567170351840856,0.538341587203318,0.17032231172093,1,2,3,4,5,6,0.45,-2.69,-2.09,3.48,1.79,2.96,-2.72,2
59,0.613145276350103,0.936912900188589,0.792976038432011,0.666042996452449,0.111540700470485,0.0036051729664174,1,2,3,4,5,6,0.78,2.86,1.83,-2.89,4,4.83,-4.89,2
60,0.999998361978486,0.813291837512454,0.908598396335885,0.944994430412627,0.746788917878442,0.474515958832299,1,2,3,4,5,6,0.36,-1.82,-2.86,2.49,-2.57,-3.3,-2.27,2
61,0.797500734471634,0.591632546180102,0.682708190717516,0.171589529313531,0.228728167151357,0.259661223612051,1,2,3,4,5,6,0.12,-2.59,3.49,-2.13,-1.05,4.15,-2.27,2
62,0.987401358695774,0.822953979005493,0.76088961759565,0.3390139289442,0.143951638177052,0.0267097764619399,1,2,3,4,5,6,0.16,2.78,0.25,-1.44,-2.38,-1.46,-3.25,2
63,0.201622634338349,0.246137488436873,0.699010008456049,0.47173404315283,0.347826161400945,0.0469632647415397,1,2,3,4,5,6,0.54,-2.64,-2.97,3.39,4.13,-0.57,0.31,1
64,9.59319506799117e-06,0.384411361006672,0.426428449248229,0.655021464307381,0.47659478982856,0.0023600518646023,1,2,3,4,5,6,0.03,1.57,-2.94,-2.37,3.02,-2.95,-2.26,1
65,0.999999999999938,0.696044856112585,0.684865205350568,0.748661079390233,0.216702330920009,0.197001531866231,1,2,3,4,5,6,0.67,3.89,-4.51,2.72,-4.33,-1.57,-4.02,2
66,0.999982202298465,0.985136914689249,0.996164623381258,0.737849502510358,0.174809236043823,0.0250823186521329,1,2,3,4,5,6,0.99,-3.56,-4.08,3.44,2.83,0.73,-4.89,2
67,0.00608140037514042,0.688557690977578,0.690443424144475,0.749775762642999,0.805467528355281,0.310718828139397,1,2,3,4,5,6,0.55,4.23,0.16,-0.18,-4.13,-4.15,-4.29,1
68,1.5479385923759e-08,0.510347122230153,0.524439399567565,0.875345753155747,0.383963559434942,0.0173415473354695,1,2,3,4,5,6,0.58,-4.29,-0.42,1.45,-2.72,3.26,0.63,1
69,0.0273305141600637,0.124096741534711,0.869189582710722,0.793266578680929,0.278126133264787,0.0230159494964107,1,2,3,4,5,6,0.79,-1.42,-0.7,0.27,-1.93,1.69,-4.6,1
70,0.999426944965168,0.892916891334209,0.736374469638997,0.587817245524242,0.178646538506886,0.402230125620894,1,2,3,4,5,6,0.38,-3.83,-3.74,-3.91,3.09,0.3,4.65,2
71,0.016029757516114,0.729678185356881,0.87136509571493,0.89002156248369,0.693004843392084,0.113608420789355,1,2,3,4,5,6,0.2,-1.2,2.32,4.29,-0.41,-1.91,-4.39,1
72,0.242922473235738,0.187903902106543,0.846209601555094,0.71823097042493,0.425406008888855,0.0204974565075794,1,2,3,4,5,6,0.11,3.9,-2.84,0.93,-4.93,-3.8,1.3,1
73,0.998247789516862,0.499684394700229,0.464792891663494,0.368275455595597,0.0688930405523004,0.00123428757484889,1,2,3,4,5,6,0.16,-0.41,1.09,-2.63,3.44,-0.44,-1.62,2
74,0.216923926315209,0.486447937581043,0.912850156422041,0.985075341421214,0.91165301123333,0.229131310528788,1,2,3,4,5,6,0.71,-4.98,4.62,0.17,1.31,-1.45,0.63,1
75,0.999569344982681,0.677556006836233,0.751107328540998,0.636843193376527,0.342026698651603,0.00831650943073093,1,2,3,4,5,6,0.23,-2.33,-2.24,3.74,3.46,2.9,-0.49,2
76,0.989399695017688,0.854091697260681,0.924960181072971,0.38592129823134,0.04559015536773,0.538355320831424,1,2,3,4,5,6,0.42,-1.48,2.2,-2.18,-4.75,-3.62,-1.64,2
77,0.99998826714637,0.825067207327766,0.58854270360643,0.247050190088085,0.168209253488263,0.00264684169631412,1,2,3,4,5,6,0.14,4.17,-0.18,1.01,-4.87,0.52,1.9,2
78,0.000270765351505367,0.193918742132705,0.222078591778662,0.0924676000568895,0.205966315950139,9.5500800113545e-05,1,2,3,4,5,6,0.58,-2.7,-4.65,-2.59,-1.75,4.22,4.64,1
79,0.999595094025813,0.596037642638009,0.869447303899395,0.850161990093661,0.472134421991177,0.166912902147668,1,2,3,4,5,6,0.55,0.99,0.93,4.07,-4.42,4.11,-4.51,2
80,0.999100471093548,0.824014418153229,0.35572952939641,0.34723695711698,0.265319188133068,0.249889608522039,1,2,3,4,5,6,0.49,-1.75,-2.43,-2.86,4.98,4.38,-4.28,2
81,0.965272942164957,0.948075413405902,0.819089013361712,0.229164356519787,0.262806435546762,0.565764315011896,1,2,3,4,5,6,0.26,-2.38,-1.11,-2.62,-3.02,4.42,-0.14,2
82,0.7952641498224,0.974700137877865,0.312755230157993,0.193558308460336,0.0302475631429864,0.0145195509343491,1,2,3,4,5,6,0.36,-4.12,2.21,-2.22,3.84,-1.62,-4.43,2
83,0.000121771172023566,0.338259446669656,0.361516239732708,0.686304152255792,0.715802531850157,0.0791774137766455,1,2,3,4,5,6,0.95,-1.57,-1.79,-3.89,2.63,0.5,-2.75,1
84,0.00679355386416935,0.259975682380477,0.514551721447539,0.989555272027664,0.150909224640034,0.00226064789010919,1,2,3,4,5,6,0.85,3.2,-0.2,3.29,-2.92,-0.42,4.63,1
85,0.956278937929901,0.90040250850596,0.663458152926918,0.757133240337292,0.0684374680230147,0.0193289002494719,1,2,3,4,5,6,0.23,4.23,2.89,-0.45,-0.79,-2.46,-4.83,2
86,0.99987808200709,0.991126650109435,0.986569172902932,0.431657093569475,0.330087215019356,0.236093014565805,1,2,3,4,5,6,0.81,-4.41,-1.93,4.27,2.23,-4.02,-1.2,2
87,0.0796229252259955,0.218680201992967,0.466374462719816,0.315526422256869,0.488558338397152,0.00437032374055455,1,2,3,4,5,6,0.1,-0.08,-2.85,-0.23,0.09,-4.99,-1.33,1
88,0.00343330448795053,0.184900636932717,0.601156429465759,0.868552069654123,0.689833563324876,0.16061964800751,1,2,3,4,5,6,0.69,4.18,0.75,-2.58,-4.39,1.04,4.45,1
89,0.999946115295339,0.875984822078321,0.631214949449251,0.148437785745328,0.208733802337447,0.368627870441989,1,2,3,4,5,6,0.16,-1.36,-1.01,3.07,-3.96,4.55,1.42,2
90,0.966433116020117,0.896583398756262,0.81546794637875,0.133266434126613,0.0586693013758939,0.0175312848809029,1,2,3,4,5,6,0.71,2.12,3.44,4.97,-2.18,0.91,-0.85,2
91,0.013201307897343,0.822131460300639,0.901408468667787,0.979191404509437,0.584107512324836,0.363782502710062,1,2,3,4,5,6,0.89,4.79,2.49,3.65,1.28,-4.75,1.96,1
92,0.800217251168808,0.897179951047107,0.978271359499626,0.440258889839208,0.144597783800361,0.201478610854906,1,2,3,4,5,6,0.07,-0.72,-2.24,2.85,-2.48,-4.13,-2.72,2
93,0.160865126370228,0.512542871687119,0.793407496500757,0.554304828499999,0.435747667203819,0.0966921262256603,1,2,3,4,5,6,0.37,0.83,-1.16,3.69,0.48,1.72,4.96,1
94,0.877851233700497,0.965141633054098,0.546219441813235,0.230729983947299,0.323174687426694,0.000188695551296672,1,2,3,4,5,6,0.94,-3.73,1.54,-0.61,0.06,-3.99,2.52,2
95,0.97954040072742,0.877080167845054,0.927012804277545,0.868033124421698,0.36689711116525,0.0978021814966994,1,2,3,4,5,6,0.12,-1.42,-2.05,-3.58,0.07,-1.83,-1.07,2
96,0.981151053864371,0.900808582616502,0.350850930141447,0.524690481227409,0.139504091451858,0.00436144105269839,1,2,3,4,5,6,0.8,3.48,4.47,-4.61,0.91,2.27,-4.86,2
97,0.999999999721052,0.996678348877781,0.857560168943943,0.804273967322711,0.47802310548926,0.133885879138032,1,2,3,4,5,6,0.52,-0.5,-3.25,2.53,-0.48,1.61,0.83,2
98,0.953285745869331,0.930094944034955,0.495800165502375,0.419755705926535,0.0135323314833707,0.074401002696785,1,2,3,4,5,6,0.36,-1.53,3.16,3.43,-3.8,-3.17,-1.19,2
99,1.53768207125066e-07,0.291363322029777,0.562549909256985,0.51366976635795,0.317449365728321,0.0934651559920394,1,2,3,4,5,6,0.19,1.39,-2.58,-2.52,-3.84,2.94,-4.34,1
100,0.999858417626281,0.992423169416996,0.493608297571019,0.825108382019632,0.313232713291525,0.0919961143391901,1,2,3,4,5,6,0.61,2.23,-2.18,1.43,4.2,0.79,0.76,2
101,0.89903909785308,0.977115427288885,0.801772732954399,0.475903359643957,0.0536643201799024,0.000171265191453201,1,2,3,4,5,6,0.6,3.41,0.65,4.63,-3.39,-3.4,1.54,2
102,3.50597868919398e-09,0.410389502557376,0.395959978908614,0.265040861183453,0.330124270048644,0.382867188931629,1,2,3,4,5,6,0.16,1.47,-2.6,4.72,-4.27,-1.02,-4.1,1
103,2.22044604925031e-16,0.0343843204895793,0.87215361763103,0.397257887498788,0.344639466925886,0.0347746796526274,1,2,3,4,5,6,0.22,-1.06,-3.51,-0.77,-4.48,2.38,0.37,1
104,0.833648426018153,0.781359855617047,0.882558902615475,0.0834500911816953,0.530308375600392,0.534665488058971,1,2,3,4,5,6,0.5,2.52,1.22,2.59,0.36,-3.19,-3.14,2
105,9.20956833244119e-09,0.141612928615844,0.906328605283052,0.272210456987108,0.490941481320964,0.0254885618194796,1,2,3,4,5,6,0.48,0.78,-1.25,-4.23,-4.59,3.7,-2.94,1
106,0.946179597122039,0.964568057155561,0.603017671888925,0.511052897184767,0.242588385819847,0.0224722426216405,1,2,3,4,5,6,0.46,4.64,1.37,1.63,2.95,0.22,4.76,2
107,0.997549797048935,0.987176896856666,0.64791382052619,0.210578407453373,0.148816842927819,0.0609270857348135,1,2,3,4,5,6,0.06,-1.19,0.39,2.03,2.59,4.29,1.81,2
108,0.118155842918999,0.431160793238042,0.866869014528872,0.994692436417172,0.524441375259644,0.51430162202184,1,2,3,4,5,6,0.35,-0.4,4.02,-1.89,2.04,-3.76,2.34,1
109,0.779346308172054,0.598206649066591,0.761715370258741,0.334853534155385,0.204567389042363,0.124330892730382,1,2,3,4,5,6,0.93,-4.84,3.64,-4.52,3.48,2.9,-1.22,2
110,0.777646170057339,0.798554595685397,0.602662403413319,0.0985889304819822,0.0853883782247194,0.0361503392879181,1,2,3,4,5,6,0.26,4.94,3.91,-1.04,-0.99,2.28,-3.39,2
111,0.0616848804157603,0.26288628932063,0.774116475125465,0.976480409877399,0.736910342895129,0.0562420129077476,1,2,3,4,5,6,0.97,2.34,4.04,0,-1.69,4.81,-3.84,1
112,0.00558506804640855,0.730134177324429,0.54221809056532,0.832967521649552,0.696726089671508,0.591840707521276,1,2,3,4,5,6,0.46,-0.4,3.27,0.18,-3.85,-3.61,2.8,1
113,0.940190836854587,0.926165943666312,0.2645407365222,0.682113830472142,0.0912488400908105,0.0422739746352709,1,2,3,4,5,6,0.18,-1.2,-0.23,4.17,-1.83,3.55,1.79,2
114,0.993058673536767,0.99968038925816,0.597889387703869,0.707517436852864,0.0885326202136306,0.410337652841986,1,2,3,4,5,6,0.33,3.56,-1.51,3.59,4.21,-2.6,-1.31,2
115,0.999875389180914,0.918075153917966,0.441519036090422,0.37805770266463,0.0832926242380709,0.261228057343039,1,2,3,4,5,6,0.69,-0.85,-0.88,4.49,-2.72,-4.31,3.19,2
116,0.792249362805977,0.837833417419068,0.813955477964611,0.518554348507927,0.268037896645419,0.132363722405383,1,2,3,4,5,6,0.98,2.54,-0.56,2.04,4.05,0.18,2.99,2
117,0.586958378904635,0.537071814856033,0.496140013537779,0.205496615418701,0.258595119329497,0.0263138728002832,1,2,3,4,5,6,0.94,-2.44,2.99,4.32,1.97,4.33,-1.69,2
118,0.982713007686062,0.844671112589186,0.829953132328364,0.433266246520945,0.342474151527707,0.0216121901398621,1,2,3,4,5,6,0.44,-0.25,-1.28,-1.85,-4.63,-0.96,1.93,2
119,0.969647269747614,0.95679382059927,0.45157503803942,0.226334195693989,0.0670722013468019,2.45087484404299e-05,1,2,3,4,5,6,0.42,-2.77,2.07,2.38,3.77,-3.88,-2.43,2
120,0.99682751797336,0.706858468554706,0.843927622252867,0.362922887746199,0.0195868192207354,0.260587672640145,1,2,3,4,5,6,0.83,4.9,2.36,4.57,3.43,-3.22,-1.15,2
121,0.0156976532271624,0.322729595590441,0.753549849811108,0.815146725157394,0.822552776532158,0.0577735841880944,1,2,3,4,5,6,0.83,-2.86,1.51,-4.54,0.41,0.53,-1.56,1
122,0.00163826378204732,0.552357209282897,0.895720004236338,0.862816479506523,0.784072439061275,0.0700430345435029,1,2,3,4,5,6,0.05,2.35,3.72,2.84,-3.45,0.75,-2.96,1
123,0.0276628851400145,0.407919721619159,0.937264408170684,0.501283109106463,0.19667628433562,0.214251314153384,1,2,3,4,5,6,0.16,-4.66,-0.53,-3.23,1.78,0.27,4.37,1
124,0.973049864923119,0.984903095409359,0.544252380740534,0.239382275843888,0.0917719637086834,0.126296067144295,1,2,3,4,5,6,0.48,0.27,3.67,1.44,1.31,-3.09,-2.02,2
125,0.905566796737732,0.927612847855147,0.536395313298372,0.1415918804067,0.410144654577273,4.39015565753973e-05,1,2,3,4,5,6,0.59,4.36,4.93,-2.09,3.35,0.68,-3.34,2
126,0.0848129938599272,0.0326142763791441,0.701025877821979,0.807109260139584,0.169702856878359,0.0959915865950918,1,2,3,4,5,6,0.1,-1.28,-4.53,4.6,3.51,-0.1,1.38,1
127,0.999999475629274,0.978426800653462,0.786089848458187,0.271633789369361,0.233101498507135,0.0563478773448392,1,2,3,4,5,6,0.54,-3.91,-3.29,1.79,-3.61,-1,0.38,2
128,0.999547459450883,0.939354295293553,0.423495093142257,0.321630170433743,0.00217960546438664,0.0175242905683738,1,2,3,4,5,6,0.78,3.62,3.49,-4.25,-1.95,-3.89,-2.27,2
129,0.852278373741927,0.999178858345423,0.365278889061397,0.454332521950007,0.224054813480086,0.0306608395284166,1,2,3,4,5,6,0.05,-4.71,0.02,-2.8,0.49,2.66,-1.95,2
130,0.0494172548697066,0.506673648721553,0.760408905093049,0.929796303985481,0.740977569467386,0.507624806063768,1,2,3,4,5,6,0.76,1.89,2.46,3.7,-2.48,4.54,-1.54,1
131,0.470905924883675,0.365843112380356,0.544772939716408,0.861481352710064,0.400567743333134,0.20699047932184,1,2,3,4,5,6,0.07,3.31,2.21,2.79,1.24,-3.98,1.75,1
132,0.0147636150373947,0.0878136909198312,0.792117761685195,0.853716501670664,0.713714812428283,0.192389261229574,1,2,3,4,5,6,0.94,3.03,2.96,2.51,3.9,3.39,-1.88,1
133,6.59232098686556e-06,0.562912338398227,0.873336147272425,0.592828940211941,0.808838106829062,0.0406016585817077,1,2,3,4,5,6,0.53,-3.39,3.52,-2.93,-0.88,2.35,-3.37,1
134,0.997994564446425,0.797392821117663,0.417530782326617,0.0569300396178854,0.183691944764421,7.39416361095331e-05,1,2,3,4,5,6,0.94,2.07,3.8,1.2,1.39,1.68,-4.42,2
135,0.583119262088062,0.989158697221638,0.865795300108727,0.659159058119766,0.205827314745674,0.665204188922161,1,2,3,4,5,6,0.16,3.21,-3.76,3.55,2.69,-2.49,0.13,2
136,0.023582473391801,0.197852538322425,0.739517537948556,0.804555745466077,0.532169488829789,0.153995972650853,1,2,3,4,5,6,0.89,4.32,-0.45,1.84,-1.04,-2.93,-3.76,1
137,0.982294274195676,0.953674206126326,0.765721882415138,0.593959806002604,0.0411141328166462,0.0218006674621102,1,2,3,4,5,6,0.06,-1.17,2.04,0.63,-2.44,-3.02,-2.88,2
138,0.996020233013367,0.999998446894591,0.78229329099553,0.54257108207843,0.258776601272793,0.0428540141632019,1,2,3,4,5,6,0.52,-0.76,-4.35,-0.07,1.84,3,-4.93,2
139,0.994988203010751,0.999980959895886,0.778452123667822,0.615161132153048,0.174356202523756,0.0184873602410637,1,2,3,4,5,6,0.82,-2.62,-3.94,2.62,4.36,3.86,1.84,2
140,0.999667971161438,0.996660109315601,0.961245746764848,0.305144597900324,0.416191299262928,0.0516600036598681,1,2,3,4,5,6,0.92,2.26,-4.47,2.86,3.49,-0.32,-3.2,2
141,0.0127196867956576,0.526001727023888,0.639335252418291,0.896644537587547,0.970961272054818,0.0670001499654349,1,2,3,4,5,6,0.7,-2.71,1.95,0.32,4.3,1.21,0.83,1
142,0.975124775357423,0.474951911003579,0.380544119417916,0.0445726752451334,0.197714244150972,0.0960737711624492,1,2,3,4,5,6,0.33,3.49,4.73,-3.46,3.2,-0.7,-2.44,2
143,0.947524542724956,0.791861205080314,0.755881126513707,0.559528979887578,0.0143741066890663,0.0402389625097315,1,2,3,4,5,6,0.72,3.03,1.85,-3.74,-4.37,-1.87,2.78,2
144,0.999348349114056,0.491309778127505,0.590346640164554,0.34131306965286,0.131691580957542,0.0230163522943054,1,2,3,4,5,6,0.05,-4.6,1.81,-0.01,-1.12,-2.75,-1.4,2
