"Id","Y1","Y2","Y3","Y4","Y5","Y6","T1","T2","T3","T4","T5","T6","X1","","","","","","","gr"
21,0.998087737764843,0.994408907808993,0.882287077030806,0.509299686009001,0.0225107796375805,0.106648270938765,1,2,3,4,5,6,0.17,-0.45,0.08,-0.89,-1.68,-2.24,0.76,2
22,0.998925924704832,0.708801851754065,0.496689692507375,0.664772683119396,0.522055377991262,0.0872261600555878,1,2,3,4,5,6,0.65,1.41,0.1,1.65,1.48,-2.95,1.94,2
23,0.999712353827475,0.666028524262121,0.945930016134112,0.518888797297962,0.291665378348353,0.0527592135206214,1,2,3,4,5,6,0.04,2.8,-1.16,2.61,1.89,1.2,-2.21,2
24,0.0226891582789203,0.667656481296082,0.221775600856127,0.875623458652171,0.363804117766522,0.549133957528805,1,2,3,4,5,6,0.33,1.28,0.31,-2.23,-2.63,0.1,-2.48,1
25,0.989549837241065,0.893320463017083,0.301286327584991,0.820031102390987,0.00902785369787371,0.235638948763119,1,2,3,4,5,6,0.72,-1.97,0.41,-2.84,-1.12,1.2,-2.76,2
26,0.981217001363073,0.62323507892015,0.282395920161078,0.226420545844331,0.00142609078806227,0.142715339735023,1,2,3,4,5,6,0.65,2.36,2.17,0.42,-2.46,-0.57,0.56,2
27,0.0762774752843466,0.27883181624837,0.696610339274853,0.863875836235451,0.114714648986038,0.079882267929717,1,2,3,4,5,6,0.65,-2.64,-1.23,-1.02,-2.16,-2.74,-2.34,1
28,0.895706687162059,0.711721007177141,0.1872412294118,0.558939897149722,0.102316170139325,1.27109485021937e-06,1,2,3,4,5,6,0.14,-0.6,0.86,2.1,-2.59,1.54,-1.48,2
29,0.90911957068319,0.641886878418851,0.598805518367154,0.513504153947512,0.00194715156000058,0.000305511958397348,1,2,3,4,5,6,0.24,2.66,2.3,2.1,0.49,-1.88,-2.02,2
30,0.994764126698884,0.486851153953669,0.704200110851438,0.613043932743213,0.288611259349625,0.0379858498452685,1,2,3,4,5,6,0.13,0.2,1.05,-2.48,1.52,0.66,-2.67,2
31,0.999999999650919,0.999097271393434,0.670886273125821,0.85147038095061,0.868213175499004,0.196374515912509,1,2,3,4,5,6,0.68,0.16,-2.48,-1.73,0.48,0.96,-2.08,2
32,0.99999999999027,0.988910064706763,0.999801493147466,0.608445813388088,0.796985391058534,0.767638448650031,1,2,3,4,5,6,0.08,2.5,-2.47,0.96,-2.88,-2.54,1.84,2
33,0.998820686369664,0.968364308059031,0.902953595033061,0.326094941338467,0.0555091959230796,0.0393199194270257,1,2,3,4,5,6,0.41,-0.66,-0.48,-2.66,-1.06,0.15,-0.61,2
34,0.757200299665152,0.839071323248911,0.473274390874575,0.591574477027873,0.00146849583942176,0.0384681621906022,1,2,3,4,5,6,0.84,-1.78,1.93,2.11,2.31,2.16,-2.61,2
35,1,0.96655849197852,0.715903561923202,0.59814930858772,0.175165959162761,0.204037221841576,1,2,3,4,5,6,0.01,1.83,-2.57,0.75,-1.41,1.74,-2.45,2
36,0.998210060466319,0.75882953469752,0.691541223217711,0.330526054024361,0.226001448088682,0.0766068001431169,1,2,3,4,5,6,0.05,1.65,-0.46,0.18,-1.21,0.9,1.76,2
37,0.99931639359747,0.999422818978184,0.364433833324402,0.37778352482986,0.190689427622296,0.0194010433829648,1,2,3,4,5,6,0.97,1.64,-0.35,-0.96,-1.12,0.87,-0.83,2
38,0.76029708614481,0.709237179542961,0.653631843648264,0.634424443105028,0.357736706324438,0.235805620498482,1,2,3,4,5,6,0.52,-0.27,-1.78,-1.4,-2.33,-1.93,-2.1,2
39,1.08538019193994e-07,0.549244433427538,0.469051397224244,0.613807581342487,0.374178596290923,0.0294796116379262,1,2,3,4,5,6,0.12,-2.35,-1.54,2.62,-0.17,0.62,2.25,1
40,0.848166670029864,0.738958843920322,0.347343807487661,0.349542618651592,0.249356090066265,0.0522587827986451,1,2,3,4,5,6,0.35,2.91,1.07,2.83,-1.81,1.54,0.13,2
41,0.137079653189442,0.235647539507011,0.47438261442855,0.919694991963599,0.740571030547152,0.414103769538683,1,2,3,4,5,6,0.34,2.49,-0.38,2.65,2.6,0.91,-2.37,1
42,0.755294477518585,0.978585667510358,0.791164078965422,0.379504255461629,0.0303964120332069,0.155164870496666,1,2,3,4,5,6,0.92,-0.5,-0.46,-2.3,-1.28,0.8,-2.67,2
43,0.832154066184987,0.907374187883566,0.617499502056381,0.166508557651615,0.082419578925086,0.196351807652948,1,2,3,4,5,6,0.03,1.85,1.56,-0.55,-0.59,2.18,-2.58,2
44,0.999917692963985,0.98124687205971,0.946736986253454,0.901168264889298,0.492157376899352,0.161603108194693,1,2,3,4,5,6,0.25,1.87,-1.18,-2.91,2.26,0.53,2.55,2
45,2.49537486900509e-05,0.682004371306436,0.761874058947719,0.914177718539331,0.2480604891118,0.0109627474632798,1,2,3,4,5,6,0.01,1.65,0.24,0.38,2.52,1.54,1.57,1
46,0.617076816695454,0.845489960069102,0.848716728862584,0.509938974338072,0.0513068187419522,0.0229276415462003,1,2,3,4,5,6,0.03,2.48,0.58,-0.53,-1.76,-0.51,-0.34,2
47,0.794815479407943,0.984146076869971,0.859537308488169,0.458367933536511,0.200064909477605,0.523435953779262,1,2,3,4,5,6,0.08,-0.63,-2.17,-0.78,-0.93,-0.56,-0.76,2
48,1.59105122413585e-05,0.353196974086882,0.375586496828711,0.653064911394111,0.0151453540096837,0.196353830657523,1,2,3,4,5,6,0.81,-1.54,-1.99,-0.32,2.07,2.05,-0.37,1
49,0.802909420340964,0.255085766902108,0.418904783812341,0.138037121153419,0.0211678092794746,1.26922344704176e-05,1,2,3,4,5,6,0.18,-2.32,2.34,-0.71,2.53,-2.95,-2.58,2
50,0.00165482773833995,0.165172099052544,0.618622992381221,0.788362770835132,0.332134418099651,0.616181957011635,1,2,3,4,5,6,0.39,2.92,-0.82,-2.3,0.04,-1.5,-1.34,1
51,0.996326824194715,0.921243419177267,0.254671891570338,0.541511969127297,0.132816646863339,0.0615682425438941,1,2,3,4,5,6,0.66,-2.37,-0.01,-2.82,-2.12,-0.49,2.48,2
52,0.97209722219864,0.970333517094695,0.889712375085631,0.487520179358839,0.0875917447442083,0.323123993819277,1,2,3,4,5,6,0.04,-0.39,0.23,-0.82,0.62,1.36,0.77,2
53,0.960536321522622,0.981269772622114,0.753151581822081,0.787494958449653,0.112486350110317,0.164192801358534,1,2,3,4,5,6,0.61,0.43,-2.27,-0.04,1.46,1.73,-2.69,2
54,0.73005449995588,0.846064827506193,0.382620408269829,0.0907150955737626,0.012295874788522,1.5530778664407e-05,1,2,3,4,5,6,0.78,-2.03,2.14,-0.79,2.67,-1.62,1.16,2
55,0.0567618322900106,0.676793842876222,0.77991742089146,0.621270783362022,0.738992998611985,0.371663085606062,1,2,3,4,5,6,0.4,-0.58,2.62,2.79,-0.57,-1.92,2.27,1
56,2.11633518984857e-07,0.239518380888361,0.764250702134028,0.875519243554613,0.307331949863961,0.00818728147325557,1,2,3,4,5,6,0.83,-2.81,-0.05,1.19,0.42,-2.45,0.22,1
57,0.467623032441495,0.888653032684882,0.41720978657122,0.432617032571928,0.208270427250901,0.433845868261473,1,2,3,4,5,6,0.8,2.32,-0.09,-2.96,-0.73,-2.36,-2.16,2
58,0.999353988108152,0.978847984375693,0.833893621855672,0.744393737986921,0.0564008614752776,0.0107785949318185,1,2,3,4,5,6,0.07,-0.2,-0.13,1.49,-1.8,2.4,1.63,2
59,0.008196971623537,0.234133361597405,0.489231019096472,0.875102660567843,0.304199749419591,0.0794179312055999,1,2,3,4,5,6,0.27,-2.84,0.32,-2.44,-2.99,-1.62,0.27,1
60,0.999998387967344,0.999604566718202,0.957009412987994,0.616885258158404,0.5116829034207,0.0465640834825216,1,2,3,4,5,6,0.4,1.5,-0.92,2.74,-1.65,-2.71,-1.21,2
61,0.999999247347142,0.604505024621711,0.98136808376312,0.824996903676025,0.612442953045708,0.583862018457996,1,2,3,4,5,6,0.72,0.14,-2.73,2.52,-1.33,-0.08,0.6,2
62,0.750225484994079,0.865094798987326,0.446609102638211,0.509671735707469,0.0744869193144991,0.132345127596217,1,2,3,4,5,6,0.92,-0.79,-0.35,1.6,-1.75,-2.9,2.3,2
63,0.952902039950662,0.861181461269496,0.21130409854506,0.334201139923175,0.109546402667081,0.0427105583798201,1,2,3,4,5,6,0.35,-1.37,1.63,-0.71,-0.63,2.55,-1.22,2
64,0.999999999314104,0.999999999893433,0.939127323687941,0.524892090248069,0.124857422035718,0.200471194114624,1,2,3,4,5,6,0.12,-0.05,-2.84,2.02,-2.78,-0.59,-1.55,2
65,0.0256698030873562,0.266506403881645,0.901414540784234,0.625565604861386,0.520955174756154,0.285144890899441,1,2,3,4,5,6,0.35,-1.1,0.93,2.39,-1.5,2.21,-1.03,1
66,0.99987690293626,0.999999800316182,0.980952182283752,0.96543522270934,0.324360369126793,0.576325920886137,1,2,3,4,5,6,0.59,1.56,-2.85,2.68,0.19,-0.26,-0.46,2
67,0.0208308791695761,0.119210455885782,0.513750770646183,0.519655965901803,0.200271134366315,4.77359864587279e-06,1,2,3,4,5,6,0.87,0.8,-2.86,0.25,-2.57,0.7,1.63,1
68,0.890160789237641,0.663415159765017,0.312442295923133,0.08075498189281,0.0438705334297869,0.12622009228559,1,2,3,4,5,6,0.33,1.51,2.07,2.75,-1.54,2.33,-2.02,2
69,0.999999999338974,0.996812485455895,0.932537246444046,0.482552788644309,0.58007548546553,0.053683286936347,1,2,3,4,5,6,0.85,-0.09,-1.22,-1.96,0.71,0.33,1.35,2
70,0.124559663315975,0.264859740006861,0.686057257797394,0.459221022599704,0.392944359772482,0.179110054961528,1,2,3,4,5,6,0.36,-1.85,-0.01,0.33,1.1,1.82,2.06,1
71,0.00216405457170976,0.537093206635845,0.607824316516247,0.688997624909434,0.0697273845919539,8.64656088258132e-07,1,2,3,4,5,6,0.62,-0.01,-2.36,-0.07,1.16,-1.12,-1.47,1
72,0.927340511431558,0.99426519671019,0.661049799903272,0.167615619046722,0.148928209111252,0.0203907582687746,1,2,3,4,5,6,0.68,1.71,0.73,0.16,-1.86,-0.06,-0.23,2
73,0.999993058013861,0.947934942803131,0.975929100097241,0.685132635065683,0.523892777119753,0.686651764233233,1,2,3,4,5,6,0.98,-0.39,-2.75,2.82,-1.94,-2.83,-2.12,2
74,0.00139063092711348,0.25738972196407,0.629974769483484,0.373078962238348,0.0674075174519554,2.22044604925031e-16,1,2,3,4,5,6,0.57,-2.94,-2.48,-0.38,-0.82,-2.2,-0.14,1
75,0.100924253804018,0.742572197333473,0.726711475941038,0.995662616063637,0.820647772589823,0.595830712375429,1,2,3,4,5,6,0.66,-1.07,2.11,-1.63,-2.54,-1.3,1.71,1
76,0.995014715437557,0.984688952694796,0.990446827490557,0.608006220371567,0.361308857993663,0.55678158807599,1,2,3,4,5,6,0.01,0.67,-2.04,2.84,-0.42,-2.02,2.69,2
77,0.999997932724405,0.999990322523898,0.833371260193443,0.905154305405805,0.648013968993193,0.0553458291621998,1,2,3,4,5,6,0.74,1.66,-2.73,1.64,2.21,0,-0.45,2
78,0.998107439132892,0.990733449540207,0.848452534912464,0.88575362301162,0.498925699065303,0.000395706930093459,1,2,3,4,5,6,0.94,-0.95,-0.73,2,0.14,-2.18,0.28,2
79,0.000410599352425778,0.371126762771208,0.474972568951421,0.763271603169503,0.588011987871745,0.24660145197186,1,2,3,4,5,6,0.83,-0.65,0.32,-1.91,-1.73,2.35,-2.86,1
80,0.996012397636711,0.846818646501623,0.836240160194309,0.767654417927377,0.317174896417194,0.0827463793587436,1,2,3,4,5,6,0.09,2.56,-1.1,-0.71,0.43,1.96,-1.09,2
81,0.225981822103682,0.87165170219696,0.906680658740737,0.633295510860163,0.712448028964401,0.335069459066528,1,2,3,4,5,6,0.46,0.93,2.12,2.35,-2.36,1.11,0.96,1
82,0.99700448779883,0.988950474043507,0.900011461044989,0.221008353751071,0.224501727289483,0.00621397380842086,1,2,3,4,5,6,0.36,1.85,0.11,1.52,-1.56,-2.2,-0.49,2
83,0.54947666321077,0.847533313399616,0.1683143551642,0.225311498650439,0.114143538634907,9.31185067188571e-06,1,2,3,4,5,6,0.08,-1.81,2.64,2.71,1.1,0.92,-2.91,2
84,0.661556335908318,0.500475028220701,0.211493197659904,0.0215279615930512,0.314045276845882,0.0353929953593721,1,2,3,4,5,6,0.62,2.43,2.83,-2.24,2.2,-2.02,2.2,2
85,0.986708893136403,0.439736000250062,0.301060526847365,0.0181419391547947,0.0149060112124919,0.249741766353079,1,2,3,4,5,6,0.5,-1.54,1.18,1.94,2.9,-2.05,2.58,2
86,0.953568195703549,0.665476397568419,0.730153556141818,0.683917598606322,0.186141506134131,0.00323559345148372,1,2,3,4,5,6,0.36,1.91,1,0.67,-2.3,-1.06,-2.07,2
87,0.976751052136447,0.740569812618207,0.753237551935863,0.849079135589441,0.0633449843484511,0.330540307879555,1,2,3,4,5,6,0.57,-2.66,-0.63,-1.3,-2.71,-0.88,0.46,2
88,0.968100061845524,0.679190731069462,0.668392566929326,0.594441657274933,0.0790826810633308,0.0107874909033243,1,2,3,4,5,6,0.66,2.07,1.65,-0.89,-1.75,-2.06,-0.35,2
89,0.918312440515954,0.738616447708494,0.708075652591629,0.593567048048758,0.103260301574722,0.0313499406866971,1,2,3,4,5,6,0.09,-2.7,1.45,-1.03,-1.16,-2.25,1.45,2
90,0.430740723684085,0.385209801884648,0.826658521492825,0.49019686169325,0.769700685210337,0.637111303446667,1,2,3,4,5,6,0.29,-0.09,1.01,-2.04,2.57,-1.46,0.93,1
91,0.989934234396905,0.899690822881621,0.938793527539447,0.491630510660907,0.153472085927255,0.0294711227993089,1,2,3,4,5,6,0.23,-1.15,0,-2.63,1.76,-2.62,0.76,2
92,0.901174420772239,0.980104619531312,0.661669065619729,0.372602961098262,0.0562292249238503,0.19614198993876,1,2,3,4,5,6,0.62,-0.4,0.87,2.06,-1.88,1.32,1.17,2
93,0.96839983434184,0.872125276452028,0.394941938947302,0.652128585588303,0.143386255465265,0.0187404176815476,1,2,3,4,5,6,0.69,-1.27,-0.13,-0.39,0.11,-0.33,-2.12,2
94,0.999243507668533,0.945223243244597,0.79400397848673,0.27877154034233,0.0285808512962746,0.0822099202789214,1,2,3,4,5,6,0.97,-0.22,-0.95,0.18,-2.21,-1.78,1.9,2
95,0.906986754991483,0.999527252040477,0.533663513471607,0.453227096707876,0.0663765807939419,0.00234261682866293,1,2,3,4,5,6,0.38,0.65,0.18,0.43,0.5,-2.73,-1.4,2
96,0.999999950835617,0.989362966582061,0.923008158511249,0.449244009807592,0.364693177851404,0.215082120372854,1,2,3,4,5,6,0.5,2.21,-1.95,1.38,2.32,-0.23,0.54,2
97,0.996633817965537,0.281822425407718,0.926951164334024,0.676937461426537,0.0352688665895932,0.380903954794523,1,2,3,4,5,6,0.56,2.98,0.88,0.01,2.23,-0.89,-0.87,2
98,0.998832994733616,0.504370343442509,0.514013593729018,0.404601562354137,0.27691909814944,0.0594038502478403,1,2,3,4,5,6,0.79,2.55,-0.09,-1.66,-0.67,2.47,-1.23,2
99,0.990419909649195,0.517600724422822,0.784492053500814,0.521038596112608,0.0276050420344778,0.0363886991170929,1,2,3,4,5,6,0.39,-0.22,0.65,-1.48,-2.47,2.04,-2.28,2
100,0.0447426166439186,0.394799963472693,0.390358863798968,0.386611974831946,0.169698457422536,0.235257742672804,1,2,3,4,5,6,0.98,2.38,-1.3,2.44,-2.32,2.46,1.11,1
101,0.999987896683055,0.641995555468959,0.718080035674278,0.335719011481562,0.000670641590220763,0.000331666129988709,1,2,3,4,5,6,0.09,-2.73,0.57,-2.32,-0.74,0.78,1.52,2
102,0.981521036105193,0.987932516412402,0.442858421538204,0.762601529329014,0.0398521899857667,0.162295597862727,1,2,3,4,5,6,0.45,-0.87,-1.18,-1.58,-1.7,0.2,1.69,2
103,0.757970829324925,0.787683718513595,0.457391114170945,0.229941092410547,0.0422044217529825,0.000101191336889104,1,2,3,4,5,6,0.5,-0.86,1.54,-0.67,1.75,-0.14,1.4,2
104,0.0298497556574846,0.508097215263591,0.941281399261521,0.86180098173883,0.569209190527006,0.112428651754454,1,2,3,4,5,6,0.27,-1.41,2.51,-0.3,2.63,-2.55,1.78,1
105,0.991906839776237,0.734678807686174,0.722649651232953,0.428251102303294,0.358636707152821,1.79887133362308e-12,1,2,3,4,5,6,0.48,-2.81,2.39,-2.16,0.91,2.09,-0.23,2
106,0.999118894421239,0.99997321135392,0.910947471806976,0.642790638513027,0.0653268387483643,0.160800647009013,1,2,3,4,5,6,0.42,-1.96,-1.64,0.86,1.83,2.8,-2.33,2
107,0.914181433723349,0.970024651513317,0.807582209518537,0.0813256215758124,0.158333970343977,0.0863083647707591,1,2,3,4,5,6,0.09,1.33,0.79,2.26,0.26,-2.24,-0.33,2
108,0.0395332387475586,0.40700370145961,0.722195195586734,0.938630343127755,0.383162123116231,0.0212988475948129,1,2,3,4,5,6,0.25,0.86,0.15,-0.42,-0.16,1.79,1.34,1
109,0.979047870233352,0.797405912660543,0.169535482496003,0.371818378699637,0.00810366789260964,0.0393771822453582,1,2,3,4,5,6,0.81,0.71,2.26,1.51,0.71,-1.49,1.61,2
110,0.994644069617025,0.998088993776331,0.944124154735654,0.787064094417205,0.525532298163714,0.154667355887219,1,2,3,4,5,6,0.26,-2.44,-1.54,-2.52,-1.81,-0.53,-1.18,2
111,0.835535599278137,0.873172282752684,0.717447610187933,0.435196660269319,0.0240469355294559,1.06664786462226e-08,1,2,3,4,5,6,0.72,-2.29,1.2,-2.69,0.15,2.74,-1.35,2
112,0.999956320926937,0.590097283764565,0.920611579209338,0.443075913676518,0.0813445181514242,0.321597639158043,1,2,3,4,5,6,0.08,2.53,-0.49,2.32,2.92,1.46,1.96,2
113,0.0705107995830716,0.641597909997945,0.360180427137101,0.454798225075233,0.506434092425739,0.019081852048429,1,2,3,4,5,6,0.08,2.68,-1.17,-0.44,-1.3,-2.58,1.62,1
114,7.77269045512222e-06,0.101737973327991,0.93120112883116,0.780381798418279,0.287838965558512,0.112606554195246,1,2,3,4,5,6,0.54,1.48,0.34,-0.01,-0.59,-2.81,-0.68,1
115,0.846713600643043,0.225092812797317,0.176263865494114,0.0862142226122848,7.91503065348084e-05,0.000137357774196286,1,2,3,4,5,6,0.1,2.24,2.84,-0.44,0.24,-1.07,-1.68,2
116,0.0536687615693121,0.210041520799666,0.584884308284621,0.899257348767864,0.685955662063642,0.0438872581901201,1,2,3,4,5,6,0.26,-0.86,0.1,-1.22,1.04,0.3,-0.72,1
117,1.02746163024673e-11,0.0504065705621918,0.162668980290096,0.312161884753544,0.328841695601039,0.000855354854828894,1,2,3,4,5,6,0.99,0.19,-2.16,-1.75,-2.28,2.28,0.96,1
118,0.240738572792748,0.828069898152518,0.780903694732583,0.960383638852813,0.94675419517671,0.717820069452163,1,2,3,4,5,6,0.96,-1.36,2.71,1.97,-0.62,1.47,1.94,1
119,0.972979417054263,0.960298856163019,0.693844027944869,0.372424476757608,0.0868321489885632,0.075875547723222,1,2,3,4,5,6,0.46,2.45,1.13,0.19,-0.43,-2.21,0.11,2
120,0.00965024805880527,0.807311119553885,0.950377776006833,0.824393589909113,0.680577728099718,0.52730382885296,1,2,3,4,5,6,0.02,-0.37,1.95,-2.59,0.41,-2.33,-0.47,1
121,0.984399636276771,0.983699557227362,0.862792386451796,0.298209851076688,0.406548071828539,0.0974113579400269,1,2,3,4,5,6,0.63,0.92,-1.11,-0.47,-1.8,0.28,-0.73,2
122,0.217701356762339,0.231427418712771,0.919534607945406,0.468702928992106,0.226817285896597,0.0395484928094597,1,2,3,4,5,6,0.76,-2.23,-0.75,1.57,-1.3,1.89,-1.37,1
123,0.999126091009053,0.681470034784809,0.415529494845927,0.416290183947292,0.0255654110504876,0.165263237314589,1,2,3,4,5,6,0.97,0.16,1.33,2.45,1.69,-2.03,2.08,2
124,0.836383266806772,0.39925713879148,0.989739810457044,0.306118837466236,0.08577004795,0.160081899403438,1,2,3,4,5,6,0.87,-1.1,0.13,1.2,-2.62,0.07,-2.14,2
125,0.99934629398213,0.963030044120657,0.315819067786617,0.557559376440007,0.520372645617861,0.287154688582639,1,2,3,4,5,6,0.51,2.01,-0.52,0.97,0.64,-2.32,-1.43,2
126,0.011561941414435,0.225346665527805,0.766581275757282,0.909693008956789,0.673462042007685,0.388836716883977,1,2,3,4,5,6,0.37,2.98,0.86,2.98,-0.91,0.06,1.86,1
127,0.968323278643052,0.819841403118815,0.851130383092355,0.503813838934001,0.115049774611263,0.108276170306032,1,2,3,4,5,6,0.14,-0.43,0.05,-1.64,-0.96,2.98,0.75,2
128,0.687948121898224,0.840893702347125,0.243275350201513,0.0121630157055675,0.0032801326075348,0.00219219274147176,1,2,3,4,5,6,0.29,1.16,1.79,-0.66,0.72,0.36,-2.33,2
129,0.954294577096983,0.982448580154205,0.998625317315511,0.887011668012563,0.339264372982932,0.351473125062316,1,2,3,4,5,6,0.82,1.02,-1.13,1.08,2.51,-1.86,1.12,2
130,0.999999967026443,0.996809303026455,0.98361884546709,0.7043636850329,0.418916664668638,0.0732682638578352,1,2,3,4,5,6,0.52,-1.92,-1.63,-2.74,-1.1,-0.81,-1.33,2
131,0.000461290409569803,0.128325554455206,0.368899554385582,0.633427803457837,0.355174847630094,0.00966528674273029,1,2,3,4,5,6,0.12,1.81,-0.91,-0.06,1.54,-2.63,-2.78,1
132,0.99995655940761,0.928973371149143,0.760022394980217,0.124591151269559,0.0970862422718483,0.0300316204157121,1,2,3,4,5,6,0.14,-0.7,-1.08,-1.19,-2.06,0.58,0.94,2
133,0.927413774128748,0.742435653492769,0.339828872694652,0.274448699222492,0.255209636631971,0.00114338512326703,1,2,3,4,5,6,0.65,0.14,2.01,-2.46,-2.25,0.53,2.4,2
134,0.142046144753458,0.573318552408755,0.661038498834207,0.992866805470225,0.803341950858255,0.0678526916765884,1,2,3,4,5,6,0.98,1.12,1.89,2.27,0.68,-1.94,-1.48,1
135,0.270098975498957,0.405954129253846,0.613589326289543,0.974639129912025,0.685575574467889,0.278192261880851,1,2,3,4,5,6,0.71,-1.04,1.69,-2.26,2.38,2.52,2.94,1
136,0.908685681980063,0.973840535712513,0.770466697680432,0.620727280884854,0.0218369716794633,0.0041424012720687,1,2,3,4,5,6,0.4,2.04,-0.69,1.52,-2.58,-1.08,-1.16,2
137,0.884385033201046,0.999112513000615,0.766897498603598,0.766516367203163,0.342400061486112,0.0496404636222907,1,2,3,4,5,6,0.13,-0.23,-1.49,0.4,2.64,-1.52,2.83,2
138,0.0230676204781884,0.569234519085576,0.730960087591529,0.875817065723102,0.462859150525517,0.278660473501493,1,2,3,4,5,6,0.57,-0.07,0.96,-1.9,-1.33,-0.14,-2.81,1
139,3.06284287848486e-09,0.0664207475912457,0.180077789990877,0.719517888361171,0.0566406981126033,0.077181168903576,1,2,3,4,5,6,0.45,1.87,-2.06,1.68,1.39,-0.8,0.46,1
140,0.976404628864814,0.97973377855243,0.686524474513352,0.670930170444867,0.691734344604359,0.131811793376675,1,2,3,4,5,6,0.21,-1.86,-1.27,2.75,-1.15,-1.78,-2.05,2
141,0.999946522467245,0.975074452854095,0.641254258222273,0.613040620494806,0.382377571580651,0.328791943031844,1,2,3,4,5,6,0.31,0.91,-1.68,-2.16,-2.71,2.13,-0.81,2
142,0.985691592199897,0.67398753196974,0.450400005972417,0.0275877163125213,0.229548299809413,0.215747349585295,1,2,3,4,5,6,0.32,-0.19,0.63,2.58,-0.15,-0.44,1.16,2
143,0.999950694634101,0.999759069235837,0.93385458253969,0.79046463782925,0.306944039055189,0.0246393530653008,1,2,3,4,5,6,0.13,-1.8,-0.51,-2.33,1.2,0.82,0.42,2
144,0.991707397343606,0.91462263951877,0.854806974574923,0.286932149324954,0.302485110693712,0.0206379027439921,1,2,3,4,5,6,0,-1.89,0.04,-2.89,1.06,-0.13,-1.54,2
